Iteration,Pcal_bus1,Qcal_bus1,Voltage_bus32
525,0.0382838705623296,0.025290321932518,0.922416587536588
526,0.0380691746036295,0.0226259928394166,0.926119138832693
527,0.0368144516369853,0.0234574176296833,0.928483899112687
528,0.0396977892372448,0.0261767708657494,0.918535871902343
529,0.0348512168307593,0.0194012077765899,0.93251058094003
530,0.0459735977186533,0.0245156748674686,0.918027870637765
531,0.0369650894417521,0.0262371768809127,0.922668258256903
532,0.0400706384367737,0.0300766106431505,0.911405902692948
533,0.0455259993527299,0.0255571177387415,0.913348675096745
534,0.0405608349208446,0.0220778024420012,0.922507972534323
535,0.0379693584760261,0.0278153219269184,0.918738081578573
536,0.0366737137789048,0.0262705156927829,0.926441949137296
537,0.0442653453372497,0.0294450886002782,0.909427209003865
538,0.0399185500358055,0.0232014455127505,0.928001659532411
539,0.0427109640040584,0.0236427757773976,0.920400603607307
540,0.038997472154465,0.0235371033215852,0.923527386908965
541,0.0413309106814026,0.0219079489026655,0.924900268213635
542,0.0412841468494776,0.0251293939884762,0.921044520936862
543,0.0405136118484464,0.0298099667265843,0.911399663654428
544,0.038442531843307,0.0298574085047276,0.915017278946392
545,0.0343760163817315,0.0265841729073859,0.925974345391406
546,0.0393747512973555,0.0278299356685867,0.917980278971042
547,0.0426323506183532,0.0264066213096301,0.912257846299275
548,0.0409417337001976,0.0216943008295525,0.926818962359483
549,0.045146341578759,0.0218991781563247,0.920660241937766
550,0.0404609840408874,0.0272145912087201,0.911895748322514
551,0.0417920664987399,0.0270892181797029,0.920222178617681
552,0.0390719201198468,0.0206661194583928,0.927623758303544
553,0.040261893207445,0.030471482600837,0.914586125283832
554,0.0390756167651389,0.0296538320739375,0.918130976444114
555,0.0326079736508955,0.0257712316564076,0.928285441006229
556,0.0428026079809989,0.0249236650287727,0.919555571798594
557,0.0374037374225491,0.0275212818534456,0.925487148428186
558,0.0351035390252434,0.0254304427117615,0.926330996602943
559,0.0442275235913918,0.0255929162276907,0.915674755104281
560,0.0381955063368,0.0212438809097204,0.929113869487356
561,0.0444501746942994,0.0242287162733348,0.919188052523611
562,0.0373012509157125,0.0228842874761499,0.92734474447679
563,0.0336928565743726,0.0215787735925383,0.934582677884005
564,0.0333839219829137,0.0205145237718254,0.931867629409602
565,0.0336711863267158,0.0235487127453586,0.931813717122466
566,0.0408477856913265,0.0280896531727253,0.915710285469995
567,0.0371479056833479,0.0250565549398276,0.927317171545189
568,0.0455910928590875,0.0204942280805591,0.919834717720021
570,0.043854880698273,0.0240043811598634,0.91429483000616
571,0.0433082251059567,0.0243709530924523,0.918488962015788
572,0.0370557493772488,0.0251948150806349,0.923289164238965
573,0.039119837714912,0.0221317890319144,0.927434304103965
574,0.0403357445600783,0.0263988784355362,0.916568373879668
575,0.0436994528255994,0.0274556062651223,0.914094092330302
576,0.0451679382674204,0.024642124804604,0.909503820361779
577,0.0366463694315797,0.0261991747680543,0.923754822343629
578,0.0416317328532241,0.0235678700107895,0.917827178921222
579,0.0416756201124286,0.0235481209407196,0.91513423026254
580,0.0394001510771282,0.0309560234852082,0.913143194140989
581,0.0306747735942228,0.0206812580035969,0.936894161143183
582,0.0378472643050287,0.0218944462398509,0.928908565637306
583,0.0389614249988757,0.0209333818261577,0.921380835903304
584,0.0374821263958705,0.0259614271618513,0.923466401237293
585,0.0335180167767089,0.0273751393655894,0.928337633205636
586,0.0397701132506043,0.023195075774141,0.923624250221755
587,0.0417541883176167,0.0231681789203773,0.920009085568031
588,0.0383580947214703,0.0243642786501725,0.924100675692414
589,0.0394381316038377,0.026248306316262,0.918159084686491
590,0.0322967726468608,0.019924940855101,0.936481030237032
591,0.0347815427741605,0.0287730052913728,0.920071167114963
592,0.037908301077124,0.0201299613105741,0.926712817922292
593,0.0406568222418269,0.0246449112709506,0.920412720783489
594,0.0353100248016247,0.0281159353877802,0.922110837585464
595,0.0385119613247724,0.0226535067603066,0.928215657892325
596,0.03880233919039,0.0206502839032234,0.9332551220921
597,0.0377317114375959,0.0256931308467188,0.924377480505576
598,0.0402951045924223,0.0276398136472373,0.916638798380946
599,0.0397453651062669,0.0259170373930013,0.916681292971734
600,0.0361461036418636,0.0304919594118722,0.914373301127535
601,0.0414358077617543,0.0247973547407367,0.91944600444955
602,0.0406191950205219,0.0198764005507801,0.930366549998165
603,0.0425510548553003,0.0263026788303193,0.915615665226026
604,0.0370545237254216,0.0209085691402313,0.929306471043509
605,0.0394181251795978,0.0250830550249059,0.925109819220607
606,0.0351709529510167,0.0277053673989736,0.925203222523568
607,0.0391656923086572,0.0234678459463042,0.922321614089512
608,0.034983445996545,0.0210614271120404,0.934954663435927
609,0.0435138019019874,0.025442663342278,0.918629119838534
610,0.0411269781978785,0.0268409266535681,0.918705351736255
611,0.0424465378954011,0.0279456915266634,0.910493303680181
612,0.0371879936447641,0.023430152199496,0.929826471655638
613,0.0389730647460311,0.0226691390413283,0.926448399933338
614,0.0422380799463777,0.0224192344383747,0.92137337210729
615,0.0435694244294336,0.0214465727499524,0.921756215770747
616,0.036928949536625,0.0189377072772583,0.932062024620597
617,0.0392668419654267,0.023678720228169,0.922484414127844
618,0.0425677515418901,0.0268587398443447,0.91345011313598
619,0.0403178539076663,0.0204907445025757,0.928227780314621
620,0.0393847396514104,0.0253983232223378,0.919891933771783
621,0.0371286399600699,0.0265067210115051,0.921376915350776
622,0.0381353424563731,0.0252623769670377,0.92309701011996
623,0.0453487129430901,0.0262839185206687,0.910362722516807
624,0.0443759905050296,0.0250415210229882,0.914374521344421
625,0.0413148526016336,0.0280490008457521,0.915388018591163
627,0.0383346286581947,0.0236606886970598,0.924994172043394
628,0.033395713376466,0.0212644360677388,0.933512459868142
629,0.0387805764626155,0.0255902311250962,0.921093438622201
630,0.0364297764462727,0.0233392351843129,0.929967389154894
631,0.048958493654558,0.0249547785121962,0.911565743764168
632,0.0394253280936479,0.0268465195650824,0.918586291206103
633,0.0377485548022367,0.0204989913189655,0.932240737195541
634,0.0493583083981957,0.026108333475638,0.909548303829545
635,0.0370566328564088,0.0207619764237963,0.931327953946251
636,0.0437074559872297,0.0262289487850014,0.91101683245196
637,0.0397533957570726,0.021834566377283,0.926254468437784
638,0.0444337882265504,0.0281547014095276,0.912474691814594
639,0.0364157176426598,0.02114336103093,0.92934483044351
641,0.0402436032634732,0.0235118212607377,0.921697088645967
642,0.0430489931428113,0.0233429304227277,0.917764503104545
643,0.0457588526885626,0.0233870177278126,0.918365209727465
644,0.0427065259414103,0.0246265350696051,0.922202666827843
645,0.0434066848515506,0.0190791722847994,0.924359784091518
646,0.0425582464158758,0.0244899124847313,0.918213908951105
647,0.0388621694799127,0.0258894575678319,0.921631604780818
648,0.0403791538778808,0.0222839847964318,0.924860365036089
649,0.0360843951867302,0.0178661918536127,0.935485329072832
650,0.0410362580203802,0.0274132887816361,0.913810346179209
651,0.0416638215109266,0.0231681429880606,0.923337527846938
652,0.0425616964323776,0.021607393528142,0.922386388373208
653,0.0411074793129362,0.022649920486022,0.921224542276166
654,0.0384817200723688,0.0218972932380064,0.930237401757081
655,0.0372645908321179,0.0186288175170057,0.932034620110407
656,0.0339061559760161,0.0265810963262307,0.928570406127947
657,0.0355725822961475,0.0232345902019651,0.928886793503006
658,0.0360570059109726,0.0251995348978582,0.927092241168896
659,0.0395934374944176,0.0271813174945548,0.919541035115564
660,0.0396849631658043,0.0264474230462852,0.923288663299866
661,0.0411835696811167,0.0240742623503243,0.928286175518196
662,0.034941779599226,0.024065228640672,0.930181230540299
663,0.0398051907745529,0.0281276200532767,0.919218140188384
664,0.0346304402030491,0.0229016625276364,0.932323870678274
666,0.0383231756478608,0.0275515186651374,0.92259069557168
667,0.0431796625289476,0.0183072405369504,0.925443484772999
668,0.0387304700695399,0.0242935238963442,0.923462929746318
669,0.042324630914333,0.01805372147036,0.928374373727972
670,0.0371539560572405,0.0236749455360199,0.927566193962592
671,0.0408483630692693,0.0216221750911343,0.926571799890006
672,0.0409558746297041,0.0271793999380376,0.915188022061953
673,0.0366000373264672,0.0200167291049986,0.929186327953304
674,0.0373919166006189,0.0274776369062772,0.924131973179673
675,0.0376468278363404,0.0229419101537767,0.93133144234435
676,0.0438952186426516,0.0309934439518935,0.911902712744958
677,0.0351507574095731,0.0213388022093426,0.930216424024924
678,0.041150462330009,0.0222374951326225,0.922408071686714
679,0.0396025538069775,0.0228912855020615,0.9226364172997
680,0.0391234874687108,0.0240034013171622,0.923359393589793
681,0.040407796524125,0.0253884828179007,0.920249442243041
682,0.0352878616304899,0.0285720695992673,0.927288429140002
683,0.0377678763308165,0.0229609764849661,0.921653924450035
684,0.0359200080668529,0.0232233012132168,0.926098660770476
685,0.0392172806434097,0.0264776546172705,0.917011701200136
686,0.0406708256167718,0.0271700040394487,0.916681943244864
687,0.045282743137383,0.0225310297805024,0.920758832718915
688,0.0429294840767955,0.0282740439768485,0.913328953083954
689,0.0362060006277698,0.0271866007841659,0.923183127135977
690,0.0447081510541008,0.0232600690465254,0.919521346145692
691,0.0390638869698936,0.0240250843573717,0.922872364351811
692,0.0453346981097766,0.0286536179678469,0.911623561749128
693,0.037324745774411,0.0269855992789552,0.923457741883684
694,0.0349902692449433,0.0200605298303138,0.934974784378466
695,0.044808050390877,0.0201920026674713,0.922454276624464
696,0.0392543063199824,0.0215009233137957,0.929749124740656
697,0.0440640819842972,0.0203135275779101,0.924609005133158
698,0.0352562704828046,0.0267006928429314,0.922247975291153
699,0.0364369102181925,0.0270771080784513,0.923646266405368
700,0.0333720516581977,0.0228684693507617,0.934387286477444
701,0.040698969237674,0.0252286780894657,0.927171743153595
702,0.038074823662237,0.0235519362159549,0.923766632221838
703,0.03458069232342,0.0216971389480909,0.934502463656344
704,0.0394137736338394,0.0240096699785077,0.921444061889899
706,0.0354387251327299,0.0231465690777339,0.927493821063877
707,0.0377935073660058,0.0317866607994164,0.917724591659426
708,0.0337779844742396,0.0279655948740531,0.92763285761385
709,0.0352067269256793,0.0281313029729358,0.924776485424681
710,0.0379390652190086,0.0264572393002878,0.92326920887875
711,0.0328541893485372,0.0222014015093341,0.93374947082827
712,0.0409991430921082,0.0273494705479447,0.915086896903477
713,0.0352554917717534,0.0212385347721353,0.933799117044133
714,0.0362319509761413,0.024899586752138,0.93256446436298
715,0.0375393998745821,0.0290536933232453,0.917284751471273
717,0.044077667207695,0.0293731725650748,0.910210209935983
718,0.0425211027775525,0.0271235343025733,0.917505913190059
720,0.0386873560888681,0.0274269744590079,0.920399446119648
721,0.0375370037167873,0.0218693072822944,0.925417909006403
722,0.0381297855264045,0.0236399016257485,0.926069199303675
723,0.0442999030416722,0.0270834118918453,0.916194517234915
724,0.0412917716418733,0.0249763090493671,0.919263982286668
725,0.0347608979332108,0.0267640531497868,0.927436303326651
726,0.0353954840275978,0.0258693114943069,0.928425473034355
727,0.0422632556353566,0.025599259353986,0.921058704505144
728,0.0336423779866948,0.0256605516107022,0.928339865592319
729,0.0300674686130495,0.0297004405796537,0.925861533393403
730,0.0363889376160422,0.0244739331869628,0.921769246151465
731,0.0313609020918424,0.0235368410597161,0.931924579172854
732,0.0446329059723656,0.0266739257349871,0.912974573295747
733,0.035590050144263,0.0241895967141401,0.928717666357661
734,0.0362153396996447,0.0235418747309657,0.926610757894061
735,0.0456378515418088,0.0245794751948836,0.910904538957982
736,0.0384519631746887,0.0251049723351668,0.920140341062626
737,0.0358473527022589,0.0244280587300825,0.925381040591365
738,0.0437307985143676,0.0296446192802682,0.915285808683628
739,0.0370185917194696,0.0207252681191461,0.931127506332076
740,0.0336002980578432,0.0263806093853782,0.926548155118653
741,0.0437128794333486,0.0262832398037087,0.913949704067573
742,0.036353793550564,0.0197048614941213,0.930421977882051
743,0.040918538221252,0.0238433868579859,0.920962265753524
744,0.0392936540032096,0.0318368725979052,0.919313188175164
745,0.0398532887149976,0.0265590820056083,0.921439303122768
746,0.0394106253093369,0.0266991420066116,0.915819053186292
747,0.034036595197616,0.0237597289422737,0.933970072491342
748,0.0431704100889849,0.0225070531512062,0.920700808067509
749,0.0383266519199044,0.01987659728705,0.927612671813982
750,0.0351954632280851,0.0259301622306696,0.931408605012533
751,0.0369814578305583,0.0254275751487576,0.925098130298943
752,0.0375174450159932,0.022848117821181,0.924791986298626
753,0.0384721535779473,0.0216128591264422,0.930826501942656
754,0.0369239658844638,0.0217621245334714,0.932409466355801
755,0.0399141883235679,0.0195740225976531,0.929705668174337
756,0.0404272074237131,0.020387816254396,0.925461413188435
757,0.0404163043085219,0.0204995373035057,0.9259948599237
758,0.0422047993335113,0.0198829812359413,0.927713951740586
759,0.0386428069810822,0.0238839519417242,0.926732790403657
760,0.0352701863795275,0.0251281965940677,0.924003388722376
761,0.0363557250447251,0.0269593561302797,0.922998646501411
762,0.0417955444811398,0.0282747603369771,0.912716540640578
763,0.0407376017058265,0.0148109111130683,0.93118537477435
764,0.0396381164281099,0.0263762125796641,0.921948456426115
765,0.0404568895144095,0.0235516974618948,0.927745523662777
766,0.0413048941620104,0.0305523790789204,0.918148256973146
767,0.0389374635426805,0.022136501399638,0.924351592953158
768,0.0451356505581941,0.0265274415642098,0.914175487017426
769,0.0361350455846026,0.0228875514668765,0.932480801381416
770,0.0343806426138578,0.025639225539658,0.92902510788164
771,0.0379171710646968,0.0251895106933082,0.924405830876463
772,0.0342104890320485,0.0210015399511283,0.934973728331068
773,0.0421643557397395,0.0221263586145204,0.920642127111028
774,0.0337628173197331,0.0284859417582197,0.92417628890584
775,0.0441196330820102,0.0251480430642799,0.918972969910979
776,0.0374742814550544,0.0257645740900188,0.925091478828578
777,0.0413551680653548,0.0236587547290252,0.918882272323648
778,0.04133054344857,0.0212391280963891,0.92553669907062
779,0.0371774438667138,0.0234793771623743,0.924836632087239
780,0.0393947071986851,0.0220535549205545,0.928981575472589
781,0.0432976825423701,0.0245402512364432,0.920153592390426
783,0.040958335322447,0.021141930389164,0.927011524954066
784,0.0372485983844086,0.0170435819046224,0.932654659977464
785,0.0377485596369134,0.0242231494291385,0.921378960209161
786,0.0379684816181172,0.0263661403229838,0.921885339254799
787,0.0405518836517445,0.0242625272624135,0.922736688948586
788,0.0410820611419762,0.023898727500935,0.918055513871328
789,0.0375199435757097,0.0267082623730586,0.923237543156188
790,0.0347898397172735,0.028276173772718,0.929007180704961
791,0.0378827614382313,0.0259183527346698,0.921182220076267
792,0.0395724778712481,0.0244274567759311,0.926743980005559
793,0.0412406307344195,0.0230162043223636,0.922915669965095
794,0.0358951576738917,0.0248016417462749,0.930185711164862
795,0.0367162510170491,0.0200597055299951,0.93228428920148
796,0.0414484347858473,0.0275916339444828,0.911250148986515
797,0.0401328444460205,0.0233936193323929,0.922950296922412
798,0.0374972460076695,0.0253776610789478,0.928419249905621
799,0.0446767711134992,0.0248706718359841,0.918564856591715
800,0.042820813666733,0.0247477252796875,0.920463553371611
801,0.0402938889940661,0.0249963800831674,0.920745761831068
802,0.0357739075130876,0.0268282689459278,0.922337538814639
803,0.0349490596549504,0.021089994148527,0.933703696222579
804,0.0378692500745501,0.0265511361024409,0.919050159785173
805,0.0423543344585902,0.0224734740634878,0.921966346747371
806,0.0369594516384488,0.0198526878753436,0.93287032533371
807,0.0365084029327303,0.0236815806679642,0.928761436031474
808,0.0407260459317058,0.024760207157974,0.921591457414174
809,0.0437773861253401,0.0171416422174939,0.925290444739763
810,0.0400650604543724,0.0205579491054406,0.931651718201833
811,0.0415208226390789,0.0212316289768193,0.923168705195433
812,0.0370117615041963,0.0232830628128813,0.925587964260415
813,0.0358120134157378,0.0224053786631213,0.931568891389753
814,0.0400501922451415,0.0225498585821464,0.921547157964962
815,0.0409945133384309,0.0263824234900154,0.916239561599531
816,0.0379565092346592,0.0218527459383617,0.924528661808851
817,0.0404449028469696,0.0248124250156554,0.920987026198782
818,0.0367465564546858,0.0208308694674466,0.931510842894724
819,0.0357281127129578,0.0268832617293713,0.928085125039713
820,0.0403172954325761,0.0187494837547764,0.931820889987261
821,0.0379591801356405,0.0213949715018194,0.925960663559226
822,0.0340591335321463,0.025733475290564,0.927804057541995
823,0.041280736785227,0.0243432051040324,0.926940579031316
824,0.0408671672332144,0.0249977487756965,0.922896330218809
825,0.0426299571717799,0.0236638673343013,0.918541699875626
826,0.037319358807558,0.0236676941095091,0.925434722315864
827,0.0418853658949612,0.022258365583971,0.925357501767017
828,0.0400628054026129,0.0192106675502997,0.928179234963814
829,0.0364197639410282,0.0272340768943566,0.926550201345329
830,0.0371345244129042,0.0298827597730442,0.916893930837891
831,0.0360244023348972,0.0315869891230509,0.919143261884077
832,0.0326814920855973,0.0213263114154207,0.936876113104763
833,0.0430985394550998,0.0258978856721841,0.912970699150104
834,0.0429794315227614,0.0233066088484453,0.916172693187666
835,0.0388626201317717,0.0203714257604224,0.92751876898632
836,0.0417330137186482,0.0197961709054173,0.926165247724212
837,0.03485285369044,0.0283416721682732,0.924800195373112
838,0.0373125884355314,0.01973341370703,0.933227034159847
839,0.0414185101509599,0.0241259031615995,0.921706327478302
840,0.0400809560941617,0.024303925679817,0.924232846785427
841,0.0395744785534085,0.0225645930459129,0.925629469512288
842,0.0378476066936884,0.0228589157325638,0.929108688135423
843,0.0376941407104461,0.0265044549296283,0.918559241136398
844,0.0340638824022204,0.0279436128622859,0.929651699482421
845,0.0399428093465222,0.0210267911697475,0.922110879399645
846,0.0406533985380353,0.0267860178625039,0.917859732042356
847,0.0412689195281892,0.0222100517079618,0.921192808523384
848,0.0350748938992904,0.0258071681854855,0.924719581103483
849,0.0382748397640835,0.0281468525391961,0.921474081286772
850,0.0361551081805711,0.019198791672502,0.93447739757586
852,0.0364664013786218,0.0282817587199187,0.921908311668676
853,0.0409540317505801,0.026335435769461,0.919852042053592
854,0.0420140926370252,0.0234523938168154,0.92705602593602
855,0.041789914511206,0.025678239401091,0.917672456013051
856,0.0346736307203255,0.0297823416889695,0.921715705060295
857,0.034208419037487,0.0235493711088131,0.927298231158763
858,0.0342908085341218,0.0273783619690375,0.927022470225913
859,0.0384283687824993,0.026370623664274,0.920149521471853
860,0.0410592995856529,0.0258724854411847,0.917015361336019
861,0.0351533698138091,0.0269997408145715,0.927804232656131
862,0.0339709804521444,0.0256626931071038,0.925526367551332
863,0.0396630603683033,0.0293483666049879,0.916338529324563
864,0.0410048491385791,0.0257774834693745,0.919266809320008
865,0.0380018420230552,0.0223281574435488,0.928089052513533
866,0.0423097942137627,0.024120061295732,0.919760334583029
867,0.0372489769208304,0.0248110463253894,0.925729343839214
868,0.0358538662506618,0.0212906080283535,0.92645586192813
869,0.0404782573452547,0.0234976041126123,0.919690898857617
870,0.0421561598659874,0.0190513964526895,0.924303670886472
871,0.0437297346145513,0.0212035327719464,0.920820514667864
872,0.0391318114761763,0.0243353325690148,0.923003777829486
873,0.0379972645629731,0.0220930866861995,0.928395551677802
874,0.041994168485509,0.0240486907271507,0.918484137961503
875,0.0432900621362204,0.0241646931885962,0.919839804662659
876,0.0342429079041846,0.0259935095012072,0.928559660962442
877,0.0434842909377302,0.0186342377819244,0.926148209341044
878,0.0467541033322227,0.0189056921136652,0.923046095365515
879,0.0433975672844014,0.0242968720328873,0.916296930538388
880,0.0402526362767688,0.0263246177483012,0.91545915750933
881,0.0376346424423879,0.0238370362850757,0.923280569900586
882,0.0348202179302035,0.0236346660502882,0.927421483339866
883,0.0428827191179124,0.0230798885466497,0.922852461021284
886,0.0417631154372113,0.0205960553530726,0.922213848665758
887,0.0384958173365426,0.0223506086672005,0.922724182976333
888,0.0369407628305041,0.0266636810985119,0.923557943458804
889,0.0448236509398807,0.027493366068347,0.912585520878098
890,0.0337390815931382,0.0212589720762049,0.934199682499185
891,0.0400579898561517,0.0241982239593863,0.924113964942035
893,0.03885752636908,0.0282597529107083,0.921731212598573
894,0.0368534570528514,0.024513486976411,0.92627163620535
895,0.0395954696447145,0.02491429606106,0.923460814812716
896,0.0364042829257834,0.0217861015909318,0.931788054719818
897,0.0365527346683354,0.022182882111669,0.930546096161165
898,0.0339856065449062,0.0247949178425086,0.932463552247572
900,0.0404866078505286,0.0258577936124924,0.922759389977644
901,0.0386451627136761,0.0279193587714133,0.921357428632426
902,0.0431435729565646,0.0205718679479228,0.92247157677181
903,0.0411134855552149,0.0275151778511171,0.916719271903123
904,0.0443718021079125,0.0217740980463548,0.917716808688805
905,0.0437086267465183,0.0228306761697361,0.916397856211612
906,0.035592836693791,0.0250509670248933,0.925726563936134
907,0.0356568456003341,0.0250916040430953,0.929548109227801
908,0.0377318310957921,0.0224577047796615,0.924885795955207
909,0.047175196736708,0.0187873065463853,0.917821885302684
910,0.0389836844361557,0.0263753668477467,0.916444610288383
911,0.0384478786184879,0.025207167694191,0.921214876516145
912,0.0370395316733454,0.0250895064875074,0.926086048112429
913,0.0414981926858218,0.0253587987710491,0.916039755637691
915,0.0391756215875496,0.0232536804010008,0.927367099207082
916,0.0420180685758869,0.0240067093556169,0.915517021495567
917,0.0359804617435131,0.0205925607379358,0.935239823959308
918,0.0402562380393086,0.0213470959194213,0.926763173433068
919,0.0394947634389649,0.0237405447804324,0.920741488612094
921,0.0425203912777636,0.0249330260821248,0.915916956555672
922,0.0409819730866499,0.0257626912919928,0.919567660146246
923,0.0382172098234808,0.0298450141286777,0.917816649613525
924,0.0339271538342487,0.0212714395755045,0.935954099641572
925,0.0369726708618572,0.0249342947741162,0.926971226186975
926,0.0399037765645041,0.0252617897923466,0.924466832314464
927,0.0387745919002658,0.0275767591423257,0.922654484277021
928,0.0333772788892901,0.0249731095041703,0.930999026364858
929,0.0338363192824467,0.0199301402075518,0.9351151975489
930,0.0405608894729941,0.0268662643703195,0.915933541759729
931,0.03804313369257,0.0242103050955507,0.92362608334679
932,0.0404359329787649,0.0242818225440127,0.922438826477087
933,0.0372460975570821,0.0281941738927207,0.920700847963267
934,0.0395521503199134,0.0297000313418723,0.91519067591018
935,0.0392237763657359,0.0240454764319686,0.924952274341319
936,0.0407085913060463,0.0202774182510224,0.92864603598683
937,0.0477294509526978,0.0202282622930472,0.914055473671053
938,0.0357027700905785,0.0245067463874662,0.92705512221688
939,0.0357396917548147,0.0225286547628354,0.92797733017307
940,0.0389514571029501,0.0221908716325752,0.92737803327523
941,0.0392802248776523,0.0251231570398547,0.922107007347838
942,0.0390480209726984,0.0199368215065334,0.928462617818754
943,0.0394962055210062,0.0214534393700507,0.932306792620807
944,0.0432792507407243,0.0234367718871233,0.921950685559963
945,0.0438354113977226,0.026632141237557,0.916289429084988
946,0.0417513223278494,0.0228188339928179,0.921573319163207
947,0.0354314161845206,0.0285043854606339,0.922033020257639
948,0.0422284213987449,0.0289733225996622,0.914220693571494
949,0.0411299393181039,0.0263685342723496,0.917132570624084
950,0.0402371344004546,0.0307039068495509,0.916615999914638
951,0.0400598621708248,0.0266772970436691,0.919955982285766
952,0.0371360221408636,0.025760278844019,0.926046688998674
953,0.0352065008166314,0.0294213771570133,0.92359203474174
954,0.0378801829238551,0.0191318809956833,0.931791135181021
955,0.0336555800523328,0.0269336275347944,0.923033061393802
956,0.0398846745695618,0.0261844004701315,0.919910745697159
957,0.0301998740348672,0.0274934107061924,0.932183499882549
958,0.039092558980979,0.0274469991975765,0.915544215467555
959,0.0402324739920097,0.0256110398360683,0.919365598677086
960,0.0420403866014389,0.0284092459202139,0.9099011666639
961,0.0374717481924094,0.0240367795600154,0.924843451382458
962,0.0344824821914784,0.0291952278119645,0.925157222063605
963,0.0380451441095744,0.0235186684973456,0.930534708260455
964,0.0419356979621242,0.0227636730124203,0.924202846142374
965,0.0394707053920005,0.0255991247498821,0.923410821737504
966,0.0409364386406885,0.0239244162000531,0.918456908329453
967,0.0362838436923525,0.024851677398317,0.925569113392524
968,0.0415734215910675,0.0237796934466612,0.922880440435139
969,0.0421529967173377,0.0288582871208591,0.914522038351846
970,0.042486829704929,0.0250782484102157,0.920245420840802
972,0.0376069262968297,0.0226417071224274,0.928010203286045
973,0.040629940904811,0.0274565405398359,0.913697754485283
974,0.039950346518161,0.0276217032419499,0.915586931743612
975,0.0430510758701832,0.0268494758433349,0.912061997269064
976,0.0429756469560694,0.0266881200248568,0.912811772819491
977,0.0383413827818124,0.0236364608281017,0.924301854231203
978,0.037779437713219,0.0241882500672661,0.924879275651297
979,0.0416966078679604,0.0215321164612714,0.926054696976802
980,0.0438088292549281,0.0256772806835333,0.91592934763041
981,0.0404394980015042,0.02173376722578,0.923283853619021
982,0.038067767846572,0.0259220065647856,0.923863517119184
983,0.0409443672534451,0.0175835028696216,0.932471604870942
984,0.0356776320203487,0.0252651670292137,0.926709231356819
985,0.0340132421484736,0.0227144991310775,0.93104774328487
986,0.0364601511403997,0.0257614975498415,0.927938912429737
987,0.0401858058597995,0.0315088576803415,0.913866548084336
988,0.0361652313664465,0.0199125268192244,0.931692605466753
989,0.0418921949478435,0.0252979164147371,0.920996016012226
990,0.0374603664615663,0.0228493035719,0.929185145698896
991,0.0386932002750555,0.0211491315367116,0.925138966175434
992,0.0339296326943952,0.0246688105092066,0.930988916015116
993,0.0391171112043338,0.0202669407274891,0.928524132686415
994,0.0337747809509761,0.0222643394483271,0.932670834463359
995,0.032147546870533,0.0291383558495486,0.929568201263697
996,0.0409864589934728,0.0235651824967791,0.919905751989898
997,0.0372168919100684,0.02235791888502,0.930444760969203
998,0.0333171528251484,0.0280879879613245,0.920018491591103
999,0.0430061006426339,0.0209774444268769,0.918787179519494
1000,0.0383164428309204,0.019651947991691,0.931441845922629
1001,0.0455561372543816,0.0192109118764696,0.927471307226646
1002,0.0370705964367968,0.0244236858521463,0.926796393686921
1003,0.0402607281149159,0.023392163092649,0.925101869782486
1004,0.0355963909753463,0.0265722219499924,0.925009966130948
1005,0.0363305281271469,0.0255846426052093,0.92140025851582
1006,0.0411875893436999,0.0200835664003973,0.927336473313532
1007,0.0398980285817334,0.0268988884841637,0.915919451134711
1008,0.0381423835085215,0.0255846128598431,0.92695731451112
1009,0.034329288713673,0.0227920885653283,0.934470454879513
1010,0.0467416120238227,0.0307770286967424,0.910859305471343
1011,0.0385275576395383,0.0254086735313255,0.922671613753676
1012,0.0374252481491286,0.0256662058533461,0.921816628537837
1013,0.0410605534647353,0.022788933039628,0.924424511095396
1014,0.0367180555001063,0.0248806608139649,0.927503428574174
1015,0.0400206598198558,0.0276087570710519,0.920521560602509
1016,0.0436027743680238,0.0292304172542011,0.910850254717963
1017,0.0392141536096577,0.0209223311757123,0.92767916980171
1018,0.0390658304142111,0.024684749198773,0.920890636376722
1021,0.0424950335517771,0.0242564537869105,0.917421380120821
1022,0.0391329510652643,0.0195901614395533,0.930764789071536
1023,0.0365103937402491,0.0254547035701735,0.924305132877203
1024,0.0394591417023698,0.0269061869415461,0.922273645987937
1025,0.0321047371276446,0.0218282987640244,0.93172148327532
1026,0.0376208453488314,0.0231904042425013,0.923262162641893
1027,0.0374321803490201,0.0265182014605694,0.927441204943068
1028,0.0416750844334199,0.0209830245165801,0.928264683750545
1029,0.0435451233977879,0.020437749642908,0.924840183918839
1030,0.0385449292471378,0.0211264624687999,0.929344141169155
1031,0.0398738753405645,0.0238967746159577,0.921851513370519
1032,0.0383086643397217,0.0233661660561086,0.923202032151219
1033,0.0331593802132915,0.0265014205809022,0.926181247810192
1034,0.0329444517972384,0.0254801166441174,0.931964213190964
1035,0.0388759707273891,0.028601933597816,0.91679776927299
1036,0.0408898520588625,0.0287193716161944,0.91920102512502
1037,0.0429645227581617,0.02635464800563,0.913800029306568
1038,0.0408472757810952,0.0253118788109408,0.921101749289702
1039,0.033291665270955,0.0208505953189153,0.935605549123604
1040,0.0348214380583745,0.0258838525926288,0.928930281985753
1041,0.0416723278123161,0.0222294810183579,0.924782131641217
1042,0.0332995700718737,0.0258191007136146,0.926425315994317
1043,0.0358200760909106,0.0234231323713798,0.927546978659588
